,face_id,file_id,x,y,w,h,ex,ey,ra,rb,theta,Female,Glasses,Occluded,Age,Trustworthiness,Dominance,IQ,upsidedown,BW,Roll,Pitch,Yaw,Trustworthiness_raw,Dominance_raw,Age_raw,IQ_raw,Trustworthiness_num,Dominance_num,Age_num,IQ_num,split
10717,50608,image31994.jpg,-2.0,259.0,236.0,236.0,139.537918091,335.724273682,134.288009644,95.30116271969999,1.33105313778,0.0,0.0,0.0,5.8823529410000015,0.380952,0.72,,0.0,1.0,0.21914330124855,-0.2490711957216261,0.3803664743900301,"[5, 2, 6, 7, 2, 2, 5, 1, 4, 1, 2, 5, 4, 4, 3, 2, 7, 2, 2, 2, 1, 7, 2, 5, 1, 5, 3, 5, 4, 3]","[6, 5, 7, 5, 5, 7, 4, 3, 6, 7, 4, 6, 7, 5, 5, 7, 6, 5, 6, 6, 6, 7, 7, 4, 5, 5, 3, 6]","[5, 6, 7, 4, 6, 7, 5, 6, 6, 7, 5, 6, 6, 6, 4, 7, 7]","[4, 4, 6, 4, 5, 6, 7, 5, 5, 7, 6, 6, 5, 5, 5, 5, 3, 5, 5]",30,28,17,19,test
12545,52566,image48979.jpg,-75.0,3.0,321.0,321.0,91.90287017819999,112.635253906,175.03240966799999,124.21655273399999,1.43113124371,0.0,0.0,0.0,3.647058824,0.293651,0.295977,3.4375,0.0,1.0,0.165955126285553,-0.22718161344528198,-0.049980204552412005,"[4, 4, 2, 3, 1, 3, 2, 2, 4, 3, 5, 7, 1, 2, 3, 3, 5, 1, 2, 3, 6, 2, 2, 3, 3, 6, 2, 3, 2, 3, 4, 6, 1, 2, 1, 1, 3, 4, 3, 1, 3, 3, 3, 2, 1, 3, 2, 2, 1, 4, 3, 2, 1, 2, 2, 3, 4, 3, 3, 1, 1, 5, 2]","[4, 2, 6, 4, 1, 6, 2, 1, 3, 1, 1, 1, 4, 3, 5, 2, 3, 4, 4, 3, 7, 2, 3, 1, 2, 2, 3, 1, 1, 1, 1, 3, 6, 3, 6, 3, 2, 2, 1, 1, 4, 2, 4, 3, 2, 3, 1, 3, 2, 6, 4, 2, 2, 1, 2, 3, 4, 2]","[3, 4, 5, 3, 3, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 2, 4]","[2, 4, 1, 3, 2, 2, 3, 5, 5, 6, 4, 3, 4, 5, 2, 4]",63,58,17,16,test
10940,50849,image34590.jpg,1007.0,538.0,352.0,352.0,1279.81872559,690.83404541,214.949356079,152.54469299299998,-1.35125875473,1.0,0.0,0.0,,,,,0.0,0.0,0.33188071846962003,0.21726395189762104,1.645383477211,"[4, 3, 2, 3, 4, 2, 4, 3, 5, 3, 1, 4, 4, 3, 6, 3, 4, 4, 3, 2, 4, 1, 7, 3, 2, 4, 4, 7, 2, 2, 3, 4, 7, 6, 4, 4, 4, 3, 1, 3, 1, 3, 1, 3, 3, 5, 4, 3, 4, 3, 6, 3, 3, 4, 2, 4, 4, 1, 5, 4, 2, 1]","[1, 1, 6, 4, 2, 5, 6, 3, 4, 6, 4, 1, 2, 4, 1, 6, 2, 2, 4, 1, 1, 5, 1, 1, 2, 4, 5, 2, 1, 6, 4, 3, 5, 5, 4, 1, 3, 3, 4, 5, 5, 2, 4, 6, 5, 3, 1, 2, 1, 1, 5, 1, 4, 4, 4, 5, 7, 5, 1, 2, 2, 3, 3, 5, 5, 4, 2, 6]","[5, 5, 3, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3, 4]","[3, 3, 3, 5, 3, 4, 4, 4, 4, 5, 4, 3, 3]",62,68,17,13,test
14192,54337,image65853.jpg,141.0,168.0,86.0,86.0,195.35595703099997,205.74244689900002,50.6654853821,35.9561500549,1.47136092186,1.0,0.0,0.0,4.689655172,0.223958,0.598958,,0.0,0.0,0.26308789849281305,0.173443719744682,0.645776987075806,"[2, 4, 2, 1, 3, 3, 2, 1, 3, 4, 3, 4, 4, 1, 2, 2, 2, 4, 1, 6, 4, 1, 1, 1, 3, 3, 2, 2, 1, 2, 1, 3, 3, 6, 1, 3, 3, 2, 2, 3, 4, 2, 1, 1, 4, 1, 7, 3, 2, 2, 1, 1, 4, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2]","[3, 3, 1, 6, 5, 4, 6, 1, 6, 5, 5, 5, 5, 3, 4, 7, 2, 7, 7, 6, 3, 6, 1, 4, 5, 5, 5, 7, 4, 2, 7, 6, 2, 7, 5, 4, 1, 2, 4, 3, 4, 4, 7, 5, 5, 7, 1, 6, 7, 3, 5, 4, 6, 5, 7, 7, 4, 3, 4, 5, 5, 5, 5, 6]","[6, 6, 6, 5, 5, 5, 4, 5, 3, 5, 4, 5, 4, 5, 4, 3, 4, 6, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3]","[5, 5, 5, 6, 4, 3, 6, 5, 6, 4, 4, 6, 5]",64,64,29,13,test
18648,59165,image14595.jpg,188.0,99.0,55.0,55.0,219.64039611799998,116.44741058299999,32.6934585571,23.2018108368,1.23970019817,1.0,0.0,0.0,3.157894737,0.280303,0.635803,3.166666667,0.0,0.0,0.144906520843506,-0.46003711223602295,0.557315826416016,"[2, 1, 2, 2, 1, 2, 2, 2, 4, 7, 3, 2, 1, 1, 3, 2, 3, 2, 2, 4, 2, 3, 2, 3, 2, 2, 4, 3, 3, 4, 1, 6, 2, 2, 1]","[5, 7, 2, 6, 7, 4, 5, 6, 5, 5, 5, 6, 4, 5, 3, 2, 6, 5, 1, 7, 5, 4, 6, 6, 1, 6, 5, 6, 2, 6, 6, 2, 7, 5, 3]","[6, 2, 4, 4, 2, 2, 2, 3, 5, 2, 2, 3, 3, 3, 4, 4, 4, 2, 3]","[6, 2, 2, 4, 4, 2, 4, 2, 4, 2, 2, 1, 1, 2, 3, 7, 5, 4]",35,35,19,18,test
1176,40564,image11866.jpg,114.0,66.0,197.0,197.0,162.025344849,131.806060791,117.438194275,83.3432388306,1.42605125904,0.0,0.0,0.0,,,,,0.0,0.0,0.201269090175629,-0.191034600138664,-1.3480851650238002,"[2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 4, 1, 1, 2]","[4, 4, 3, 4, 6, 7, 4, 6, 7, 6, 6, 4, 3, 3, 5, 6, 5, 5, 6, 7, 5, 7, 6, 6, 6, 5, 5, 7, 6, 7]","[3, 5, 5, 4, 4, 5, 5, 5, 5, 6, 5, 5, 3, 4, 4, 4, 7, 5]","[3, 6, 3, 2, 4, 4, 3, 5, 3, 4, 3, 2, 4, 4, 2, 4, 3, 3, 5, 3, 6]",19,30,18,21,test
10275,50130,image27427.jpg,226.0,191.0,128.0,128.0,308.263824463,244.41720581099997,75.8859329224,53.8545303345,1.37462198734,0.0,0.0,0.0,3.4,0.484018,0.4835390000000001,4.2380952380000005,0.0,0.0,0.364884883165359,0.141388580203056,0.6361599564552309,"[5, 4, 3, 3, 6, 5, 6, 7, 5, 2, 3, 5, 4, 3, 5, 1, 7, 6, 3, 4, 1, 1, 2, 6, 4, 4, 5, 1, 4, 3, 4, 5, 1, 5, 3, 7, 4, 3, 4, 3, 4, 4, 4, 3, 5, 3, 6, 3, 6, 3, 2, 4, 4, 2, 4, 4, 7, 2, 4, 4, 6, 4, 2, 5, 4, 3, 2, 3, 1, 3, 6, 6, 5]","[5, 5, 1, 5, 3, 5, 2, 3, 2, 4, 6, 5, 4, 7, 4, 4, 6, 5, 3, 2, 2, 4, 7, 6, 5, 4, 2, 4, 5, 6, 1, 5, 1, 3, 3, 2, 3, 5, 4, 3, 1, 2, 5, 1, 5, 6, 3, 6, 3, 3, 3, 3, 4, 1, 2, 5, 5, 7, 5, 5, 5, 5, 5, 4, 4, 5, 2, 7, 5, 3, 1, 7, 4, 6, 4, 2, 1, 1, 4, 4, 6]","[2, 4, 4, 4, 4, 2, 2, 4, 3, 4, 5, 4, 4, 2, 3]","[3, 3, 6, 6, 2, 4, 4, 6, 6, 4, 3, 3, 5, 4, 5, 4, 6, 4, 5, 3, 3]",73,81,15,21,test
19595,60199,image19339.jpg,1374.0,772.0,634.0,634.0,1710.53942871,1031.03771973,373.332885742,264.945922852,-1.53793621063,0.0,0.0,0.0,2.882352941,0.240741,0.730159,3.75,0.0,0.0,-0.0152345802634954,0.10193310678005198,0.0938175618648529,"[3, 6, 4, 2, 1, 3, 1, 1, 1, 2, 2, 5, 1, 2, 3, 4, 1, 3, 3, 4, 7, 1, 1, 4, 4, 2, 1, 2, 1, 1, 1, 3, 2]","[6, 4, 5, 6, 5, 6, 7, 3, 4, 7, 4, 4, 6, 6, 6, 6, 7, 7, 5, 7, 2, 3, 4, 2, 6, 6, 6]","[2, 4, 3, 3, 2, 4, 4, 3, 2, 2, 1, 4, 3, 4, 3, 3, 2]","[4, 4, 7, 5, 3, 5, 5, 2, 2, 5, 3, 4, 3, 4, 1, 5, 3, 4, 3, 3]",33,27,17,20,test
18824,59356,image15818.jpg,-5.0,-33.0,377.0,377.0,189.86364746099997,89.6935119629,197.577514648,140.216308594,-1.48705101013,0.0,0.0,0.0,2.12,0.428571,0.265151,3.666666667,0.0,1.0,-0.0853701084852219,-0.45976021885871904,0.0141721172258258,"[4, 5, 6, 3, 2, 3, 3, 2, 3, 5, 3, 2, 3, 2, 3, 3, 1, 1, 1, 3, 1, 3, 5]","[1, 2, 2, 3, 3, 4, 3, 3, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 3, 3, 1, 2, 2, 3, 1, 3, 1, 1, 1, 2, 2, 4, 3, 4, 2, 3, 2]","[4, 1, 2, 1, 3, 2, 3, 2, 3, 3, 3, 2, 1, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1]","[4, 3, 2, 3, 3, 6, 6, 5, 5, 2, 2, 3, 3, 3, 6, 3, 6, 3, 3, 4, 2]",23,37,25,21,test
17637,58041,image11153.jpg,628.0,372.0,85.0,85.0,665.251953125,407.218353271,50.7881698608,36.043216705300004,-1.5707962513,1.0,1.0,0.0,3.75,0.565217,0.352941,3.733333333,0.0,0.0,-0.018505815416574492,0.101041130721569,-0.2713426947593689,"[7, 3, 5, 1, 3, 7, 5, 5, 7, 5, 3, 6, 5, 4, 4, 5, 5, 4, 5, 2, 6, 4, 5, 4, 3, 5, 5, 5, 2, 6, 4, 5]","[4, 3, 2, 4, 1, 3, 1, 1, 2, 5, 3, 3, 1, 2, 4, 5, 3, 5, 2, 1, 4, 4, 1, 2, 3, 2, 4, 3, 4, 4, 5]","[4, 4, 3, 3, 3, 4, 3, 5, 3, 5, 5, 5, 4, 4, 3, 2]","[4, 4, 4, 4, 5, 4, 3, 4, 5, 3, 3, 4, 3, 3, 3]",32,31,16,15,test
15516,55736,image01896.jpg,77.0,242.0,139.0,139.0,139.279556274,290.720092773,82.1251220703,58.28234481810001,1.5347758531600002,1.0,0.0,0.0,3.0,0.507937,0.409722,3.571428571,0.0,0.0,0.0202410276979208,-0.13239383697509802,-0.412177175283432,"[6, 6, 4, 3, 3, 5, 3, 5, 3, 4, 5, 4, 3, 5, 5, 5, 4, 4, 1, 4, 3, 3, 1, 2, 2, 3, 5, 1]","[4, 3, 5, 5, 5, 6, 4, 4, 1, 2, 2, 4, 5, 2, 6, 4, 1, 5, 3, 4, 3, 1, 4]","[3, 6, 4, 3, 4, 2, 4, 3, 2, 3, 2, 2, 3, 2, 3, 2]","[4, 6, 4, 3, 4, 5, 3, 2, 2, 5, 1, 4, 3, 4]",28,23,16,14,test
18585,59097,image14256.jpg,125.0,63.0,69.0,69.0,161.06468200700002,87.9242706299,40.0760726929,28.441083908099998,-1.22419118881,1.0,0.0,0.0,3.153846154,0.326923,0.621212,3.631578947,0.0,0.0,-0.3477648496627809,-0.3944426178932189,-0.07548901438713068,"[2, 3, 4, 4, 2, 2, 1, 4, 1, 1, 3, 3, 4, 3, 5, 1, 3, 3, 2, 1, 3, 2, 2, 5, 3, 2, 4, 2, 4, 1]","[6, 6, 7, 5, 6, 4, 5, 5, 2, 6, 6, 4, 2, 5, 4, 3, 4, 5, 5, 3, 7, 5, 1, 5, 3, 5, 6, 4, 2, 2, 6, 4, 1]","[2, 3, 2, 3, 2, 2, 5, 4, 2, 4, 5, 3, 4]","[3, 5, 3, 4, 3, 3, 3, 2, 4, 4, 2, 5, 5, 3, 3, 5, 4, 4, 4]",30,33,13,19,test
10424,50291,image28975.jpg,172.0,115.0,94.0,94.0,211.335662842,147.640472412,55.299282074,39.2446517944,1.52915370464,1.0,0.0,0.0,3.47826087,0.296875,0.574074,4.3125,0.0,0.0,0.0586439520120621,-0.14290252327919,-0.35920175909996005,"[2, 2, 2, 2, 3, 5, 3, 1, 4, 4, 1, 3, 1, 1, 4, 2, 2, 3, 5, 3, 3, 3, 5, 4, 1, 3, 4, 4, 3, 3, 3, 2, 3, 5]","[6, 5, 3, 5, 2, 4, 4, 3, 4, 4, 6, 2, 5, 2, 1, 2, 6, 5, 6, 6, 4, 3, 4, 4, 5]","[4, 3, 4, 4, 3, 3, 5, 5, 3, 3, 3, 2, 4, 4, 2, 4, 4, 2, 2, 4, 4, 4, 4]","[4, 5, 6, 4, 6, 3, 4, 4, 3, 3, 7, 5, 5, 3, 2, 5]",34,25,23,16,test
1180,40568,image11967.jpg,587.0,41.0,172.0,172.0,680.913085938,104.064582825,101.1873703,71.8103942871,1.3986186981200002,1.0,0.0,0.0,2.333333333,0.419753,0.590278,3.8125,0.0,0.0,0.2053022831678389,-0.19743193686008492,0.3927474021911621,"[6, 4, 5, 5, 5, 5, 3, 2, 3, 2, 1, 4, 4, 3, 1, 5, 2, 4, 1, 2, 1, 3, 4]","[4, 4, 5, 3, 3, 6, 7, 6, 7, 3, 4, 5, 6, 5, 3, 7, 6, 2, 5, 3, 6, 4, 5, 4, 4]","[2, 2, 3, 2, 2, 2, 2, 2, 4, 2, 1, 3, 2, 3, 3]","[4, 2, 5, 6, 3, 4, 4, 7, 3, 4, 2, 5, 3, 2, 4, 3]",23,25,15,16,test
17041,57381,image08489.jpg,426.0,145.0,194.0,194.0,528.85949707,221.503341675,113.906188965,80.8366546631,1.45057356358,1.0,0.0,0.0,3.5555555560000003,0.375,0.453704,4.15,0.0,0.0,0.0872347205877304,-0.0278304722160101,0.21026037633419,"[5, 4, 1, 1, 3, 4, 5, 4, 4, 3, 3, 2, 5, 2, 5, 3, 1, 3, 3, 3, 3, 5, 3, 2]","[5, 1, 1, 3, 2, 3, 5, 2, 7, 5, 4, 1, 6, 5, 5, 4, 4, 5, 5, 6]","[5, 4, 4, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 4, 4, 3, 4, 4]","[5, 4, 2, 4, 5, 5, 4, 3, 4, 7, 3, 4, 4, 3, 4, 5, 3, 6, 4, 4]",24,20,18,20,test
19538,60134,image19229.jpg,954.0,860.0,1276.0,1276.0,1445.89929199,1328.87182617,711.2290039060001,504.74316406199995,1.37213861942,1.0,0.0,0.0,2.333333333,0.425926,0.452381,4.0,0.0,0.0,0.250601202249527,-0.0177480150014162,-0.30491572618484497,"[3, 7, 2, 4, 1, 4, 3, 4, 5, 4, 1, 2, 2, 7, 5, 4, 2, 3, 3, 3, 1, 3, 2, 3]","[3, 5, 3, 2, 6, 5, 5, 3, 5, 6, 4, 3, 2, 4, 3, 2, 4, 3, 5, 2, 3, 5, 5, 4, 6, 5, 3, 3, 1, 7, 4, 1, 1, 3]","[2, 2, 2, 1, 3, 2, 3, 3, 3, 2, 3, 2, 1, 3, 3]","[3, 4, 5, 5, 5, 4, 5, 4, 4, 5, 4, 2, 2, 5, 3, 4, 4]",24,34,15,17,test
19467,60060,image19108.jpg,173.0,168.0,137.0,137.0,235.16609191900002,215.87197876,79.5671539307,56.467010498,-1.49800848961,1.0,0.0,0.0,3.4,0.490196,0.448718,4.130434783,0.0,0.0,-0.0197699368000031,-0.060806505382061,-0.305918782949448,"[4, 4, 6, 1, 3, 5, 3, 3, 4, 5, 5, 4, 4, 4, 7, 3, 4, 3, 3, 5, 3, 3, 4, 4, 5, 6, 4, 1, 4, 4, 4]","[4, 6, 3, 6, 3, 3, 2, 6, 5, 2, 3, 4, 4, 1, 4, 2, 3, 1, 3, 4, 4, 6, 2, 4, 2, 2, 2, 3, 5, 4, 4, 2, 2, 2, 4, 3, 6, 2, 1, 1, 4]","[4, 3, 3, 3, 4, 3, 3, 4, 5, 1, 5, 3, 4, 3, 2, 3, 4, 3, 4, 4]","[4, 4, 2, 4, 4, 3, 4, 4, 5, 6, 6, 3, 4, 5, 5, 6, 5, 3, 3, 4, 3, 5, 3]",31,41,20,23,test
19878,60502,image19874.jpg,160.0,212.0,62.0,62.0,190.641647339,234.02517700200002,36.507976532,25.9088859558,-1.5707962513,0.0,0.0,0.0,1.956521739,0.541667,0.214286,3.785714286,0.0,0.0,-0.0298319365829229,-0.0824748054146767,0.0121319489553571,"[5, 4, 5, 7, 2, 4, 4, 3, 6, 1, 4, 6, 6, 6, 7, 2, 3, 6, 4, 6, 4, 2, 4, 3, 5]","[6, 1, 4, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3, 1, 5, 1, 2, 3, 2, 1, 3, 3, 1, 1, 2, 1, 3]","[7, 2, 2, 1, 2, 3, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1]","[5, 3, 2, 5, 3, 5, 3, 3, 3, 5, 4, 4, 4, 4]",25,29,23,14,test
10089,49915,image25562.jpg,228.0,171.0,120.0,120.0,290.654418945,223.322723389,70.1647872925,49.7943687439,1.19685435295,1.0,0.0,0.0,3.578947368,0.280952,0.551724,3.625,0.0,0.0,0.34224835038185103,0.170179381966591,0.38235199451446505,"[3, 2, 1, 2, 5, 2, 2, 4, 1, 2, 4, 4, 2, 2, 3, 5, 1, 4, 1, 2, 1, 2, 2, 3, 1, 2, 4, 3, 2, 4, 3, 6, 3, 2, 2, 5, 2, 4, 1, 2, 3, 3, 4, 1, 1, 3, 3, 2, 1, 7, 3, 6, 7, 3, 1, 5, 1, 3, 2, 2, 1, 3, 2, 2, 2, 1, 5, 2, 2, 1]","[6, 7, 4, 4, 5, 4, 2, 7, 5, 4, 1, 4, 4, 1, 1, 6, 4, 3, 4, 4, 5, 7, 2, 3, 7, 6, 1, 1, 3, 2, 4, 3, 6, 5, 5, 3, 6, 7, 4, 5, 7, 6, 5, 4, 1, 5, 4, 6, 4, 7, 3, 7, 3, 4, 5, 7, 1, 6]","[3, 5, 5, 3, 4, 4, 4, 3, 3, 4, 3, 2, 2, 4, 3, 3, 4, 4, 5]","[4, 4, 4, 2, 3, 5, 4, 3]",70,58,19,8,test
16651,56946,image06570.jpg,146.0,47.0,164.0,164.0,210.062820435,95.2751693726,94.19834136959999,66.8504333496,1.34071016312,1.0,0.0,0.0,3.0,0.566667,0.5,4.071428571,0.0,0.0,0.3117970228195189,-0.41599491238594105,-0.41417196393013,"[5, 4, 5, 5, 2, 4, 6, 4, 4, 5, 5, 5, 4, 3, 6, 5, 5, 4, 5, 5, 4, 7, 6, 3, 3, 5, 6, 4, 3]","[2, 3, 4, 2, 6, 3, 7, 2, 5, 3, 6, 5, 6, 3, 3, 2, 2, 3, 7, 1, 2, 2, 2, 3, 4, 5, 3, 1, 3, 4, 4, 2, 1, 1, 3]","[3, 2, 2, 3, 2, 3, 4, 4, 4, 3, 2, 4, 3]","[5, 5, 2, 4, 3, 4, 4, 5, 4, 5, 7, 5, 2, 2]",29,35,13,14,test
16495,56786,image05875.jpg,85.0,178.0,133.0,133.0,150.959381104,221.67086792,75.5471954346,53.61413955689999,1.33105313778,1.0,0.0,0.0,2.857142857,0.434783,0.410714,4.733333333,0.0,0.0,0.25333446264267,-0.2923589348793029,0.0849064737558365,"[5, 4, 4, 7, 2, 4, 2, 3, 1, 5, 3, 5, 5, 4, 5, 1, 1, 5, 1, 2, 2]","[4, 2, 4, 4, 6, 5, 3, 4, 1, 5, 3, 4, 3, 1, 6, 2, 7, 4, 2, 6, 3, 4, 5, 5, 3, 3, 6, 3, 3, 4, 3, 4, 5, 5, 1, 5, 1]","[3, 1, 2, 3, 2, 3, 4, 2, 2, 3, 2, 4, 3, 6]","[5, 4, 5, 5, 6, 5, 6, 3, 4, 5, 6, 5, 2, 5, 5]",21,37,14,15,test
16185,56462,image04723.jpg,1272.0,999.0,1653.0,1653.0,1880.09716797,1534.71411133,930.635375977,660.450866699,1.35608649254,1.0,0.0,0.0,2.95,0.545455,0.404762,4.157894737,0.0,0.0,0.272798240184784,-0.31374812126159696,-0.4309932887554169,"[6, 6, 5, 6, 7, 5, 3, 1, 5, 5, 3, 3, 3, 5, 3, 4, 6, 6, 4, 6, 6, 3, 5, 5, 5, 5, 4, 4, 5, 2, 3, 4]","[4, 2, 3, 4, 5, 5, 4, 3, 2, 2, 1, 5, 2, 5, 4, 2, 5, 3, 4, 2, 6, 6, 5, 4, 4, 4]","[2, 2, 4, 3, 3, 3, 2, 2, 2, 4, 3, 4, 3, 3, 4, 4, 3, 3, 4, 1]","[4, 5, 5, 5, 3, 4, 4, 4, 3, 4, 2, 2, 4, 5, 4, 5, 5, 5, 6]",32,26,20,19,test
10687,50575,image31655.jpg,185.0,144.0,184.0,184.0,293.32199096700003,215.53105163599997,106.450683594,75.5456466675,1.47112762928,0.0,0.0,0.0,5.615384615,0.362319,0.50641,4.2,0.0,1.0,0.10763600468635601,0.054396048188209485,0.41220369935035706,"[2, 1, 6, 2, 5, 4, 5, 6, 5, 5, 1, 2, 4, 2, 1, 4, 3, 2, 2, 4, 4, 3]","[3, 5, 4, 5, 2, 7, 5, 5, 4, 3, 4, 6, 1, 4, 4, 2, 1, 3, 2, 4, 5, 5, 3, 3, 2, 3]","[6, 5, 7, 5, 5, 6, 6, 5, 6, 6, 5, 6, 5]","[5, 4, 5, 3, 3, 5, 4, 6, 4, 3, 1, 4, 6, 6, 4]",22,26,13,15,test
10490,50365,image29757.jpg,-108.0,389.0,894.0,894.0,430.066497803,724.640686035,474.90499877900004,337.02935791,-1.54307091236,0.0,0.0,0.0,6.666666667,0.666667,0.527778,5.388888889,0.0,0.0,-0.0551830641925335,-0.049419067800044986,0.371475040912628,"[5, 5, 5, 5, 5, 4, 6, 4, 6, 7, 7, 7, 4, 4, 2, 5, 4, 5, 6, 6, 1, 6, 7, 5, 5, 1, 6, 1, 2, 5, 6, 4, 6, 5]","[1, 4, 4, 7, 4, 6, 5, 7, 2, 2, 5, 4, 4, 5, 6, 3, 3, 5, 2, 5, 5, 3, 7, 6, 2, 3]","[7, 6, 7, 7, 7, 7, 6, 7, 7, 6, 7, 6, 7, 6, 7]","[6, 6, 6, 5, 4, 4, 6, 3, 6, 6, 7, 6, 5, 6, 6, 4, 4, 7]",34,26,15,18,test
17212,57582,image09584.jpg,159.0,26.0,316.0,316.0,332.278625488,128.446777344,175.771102905,124.74077606200001,1.24594008923,1.0,0.0,0.0,2.588235294,0.617284,0.386364,4.045454545,0.0,0.0,0.2753714919090269,-0.31620675325393705,0.476635277271271,"[3, 6, 6, 5, 3, 3, 5, 4, 6, 5, 7, 4, 6, 5, 5, 2, 5, 5, 4, 3, 7, 5, 7, 4, 7, 4, 4, 6, 5, 5, 5, 5, 5, 3, 4, 6, 2, 7]","[3, 3, 2, 4, 3, 2, 4, 3, 3, 5, 4, 2, 4, 2, 4, 5, 2, 4, 6, 5, 6, 4, 2, 2, 3, 1, 2, 2]","[2, 2, 4, 2, 3, 3, 2, 2, 4, 3, 2, 2, 3, 3, 2, 2, 3]","[4, 4, 4, 4, 4, 5, 5, 5, 2, 4, 2, 5, 3, 3, 4, 6, 4, 4, 4, 4, 6, 3]",38,28,17,22,test
17830,58259,image12158.jpg,159.0,155.0,303.0,303.0,299.094909668,267.779968262,168.491500854,119.574615479,1.42570436001,0.0,0.0,0.0,2.7,0.406667,0.491667,5.285714286,0.0,0.0,0.165431141853333,-0.167083591222763,-0.0868373811244965,"[7, 3, 6, 2, 3, 6, 2, 6, 4, 2, 2, 1, 3, 1, 3, 2, 2, 5, 5, 3, 4, 2, 4, 2, 1, 2, 4, 4, 4, 3, 4, 2, 5, 3, 4, 3, 1, 2]","[3, 4, 3, 4, 6, 5, 6, 5, 5, 1, 3, 6, 4, 6, 5, 5, 6, 6, 5, 7, 6, 5, 7, 4, 6, 7, 5, 4, 6]","[2, 2, 3, 2, 3, 3, 3, 3, 3, 3]","[4, 7, 4, 5, 6, 6, 5, 5, 7, 6, 6, 5, 5, 3]",38,29,10,14,test
17702,58114,image11489.jpg,22.0,265.0,621.0,621.0,345.578948975,493.93981933599997,326.423034668,231.65505981400003,1.5490132570299997,0.0,0.0,0.0,3.25,0.365079,0.633333,4.294117647,0.0,0.0,0.00044473647722043097,-0.0573764368891716,0.09937420487403867,"[3, 5, 4, 2, 4, 2, 1, 4, 3, 5, 7, 2, 2, 3, 5, 3, 5, 5, 4, 3, 2, 5, 6, 3, 4, 2, 2, 3, 2, 3]","[4, 4, 6, 5, 5, 2, 6, 5, 4, 7, 7, 1, 5, 6, 6, 3, 3, 4, 6, 6, 6, 6, 5, 3, 6, 6]","[4, 3, 3, 2, 3, 3, 4, 4]","[3, 3, 7, 4, 5, 6, 5, 2, 3, 4, 3, 5, 4, 6, 4, 5, 4]",30,26,8,17,test
103,39453,image00825.jpg,140.0,138.0,49.0,49.0,153.066650391,156.360519409,29.5979499817,21.0049972534,1.4293535947799998,0.0,0.0,0.0,4.1111111110000005,0.243333,0.641667,3.466666667,0.0,0.0,0.109612040221691,-0.11979378759861,-1.14976227283478,"[1, 1, 1, 3, 3, 2, 2, 5, 2, 2, 1, 1, 3, 1, 2, 1, 1, 1, 3, 5, 2, 1, 2, 3, 1, 2, 4, 7, 3, 3, 2, 1, 3, 3, 4, 4, 1, 2, 2, 2, 3, 3, 4, 2, 3, 1, 2, 2, 6]","[5, 1, 5, 7, 7, 6, 4, 6, 2, 5, 7, 7, 5, 5, 6, 2, 3, 7, 7, 5, 5, 6, 3, 5, 7, 4, 4, 4, 4, 7, 4, 5, 6, 6, 6, 7, 3, 5, 7, 6, 4, 3, 6, 7, 2, 5, 5, 3, 7, 1, 6, 1, 1, 6, 6, 3, 5, 6, 6, 2]","[5, 3, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 3, 3, 4, 4, 2, 5]","[7, 2, 3, 2, 3, 3, 2, 3, 4, 3, 5, 4, 3, 3, 5]",49,60,18,15,test
14575,54723,image68476.jpg,510.0,187.0,387.0,387.0,800.011535645,336.834289551,238.849746704,169.506271362,1.55762434006,0.0,1.0,0.0,,,,,0.0,1.0,0.26828107237815896,0.0671282187104225,1.63411116600037,"[3, 1, 2, 6, 2, 2, 4, 1, 3, 5, 4, 4, 5, 2, 2, 6, 5, 2, 2, 4, 5, 3, 1, 3, 1, 4, 3, 2, 5, 1, 2, 2, 1, 3, 3, 2, 3, 5, 5, 2, 2, 6, 2, 3, 1, 5, 4, 3, 3, 6, 3, 1, 4, 2, 5, 3, 6, 7, 5, 4, 3, 1, 4, 2, 4, 3, 3, 4, 5, 4, 3, 6, 6, 2, 5, 4]","[3, 2, 4, 4, 6, 6, 5, 1, 7, 4, 1, 2, 1, 5, 4, 5, 6, 3, 6, 4, 2, 5, 4, 5, 4, 5, 3, 4, 6, 3, 2, 5, 5, 5, 7, 3, 4, 3, 4, 6, 5, 6, 4, 5, 5, 3, 6, 5, 7, 6, 4, 5, 3, 6, 2, 7, 6]","[3, 3, 5, 5, 3, 5, 4, 4, 4, 3, 4, 5, 4, 4]","[4, 5, 5, 4, 5, 5, 4, 6, 5, 4, 6, 2, 5, 5, 4, 7, 6, 5, 4, 4, 5, 4, 5]",76,57,14,23,test
